ssn,trans_num,merchant,amt,is_fraud,time
2819-0705210-1,729301c9caed6ae596d50f3b68d38ace,Bow & Wow,62.78,0,2021-12-06 22:50:05
2821-7177678-6,403d9bd68733870f0343e4dafee3b39c,Beiersdorf Philippines Inc.,175.18,0,2021-12-06 23:47:54
2822-3025312-4,c1e0d5ad25253041d86a955b3a2d384d,West Elm,153.26,0,2021-12-06 22:53:01
2824-0182756-3,afe00be08f0ffd8da989907df8d51f1e,Pound for Pound Fitness,55.1,0,2021-12-06 16:14:54
2826-3747749-5,f7eb4a55b5c16ff6ddd3724d800be205,Inquirer Holdings Corporation,21.9,0,2021-12-06 23:00:08
2831-9022034-1,bd374f946bb39875ef67044d49c164db,Mary Grace Cafe,3.14,0,2021-12-05 23:36:13
2835-0362094-9,dd444e6546db06cb6e3cd1d50f6d8be7,Human Nature,31.65,0,2021-12-06 17:31:39
2838-8228139-4,d04aed8ebd03889457d728ba055102fd,Inquirer Holdings Corporation,5.03,0,2021-12-06 22:17:40
2838-9025027-7,91412b30cf26ca4c5324cc031376af6e,Genesis,5.3,0,2021-12-06 22:23:37
2839-5875670-7,094d2c84595d9444cef670800c06ce20,PoundIt,66.39,0,2021-12-06 15:52:59
2841-1763959-8,7f94c654ec84a7bf3ff16f607295db47,Rustan's,9.15,0,2021-12-06 19:04:53
2842-5368741-2,14cb29e7b3b56c2c5d6e69f5beeed575,Bratpack,9.02,0,2021-12-06 23:33:06
2845-1254990-2,37d384fcb539e969e088de958db0358e,Starmedia Entertainment,51.27,0,2021-12-06 23:11:18
2849-0424588-0,b184942591ef3499f4f611367c30e93d,eBay,19.47,0,2021-12-06 17:41:27
2850-6377211-1,d1ecd1fe14eacf47978faac2c2aa6a74,Metromart,70.56,0,2021-12-06 07:48:37
2850-6444146-7,6c28f0044f96e84344c904830f5fa298,Ace Hardware,4.21,0,2021-12-06 21:03:40
2850-7388399-6,a80deb5f19bc8dfeaa49133b82e71cf1,Zagana,41.82,0,2021-12-06 09:54:16
2852-0672465-8,7cc37f3a8b3f0b9bce07b3f6c5d19a86,Kimberly Clarke,27.83,0,2021-12-06 19:49:25
2853-5289194-9,4c75e40b03ef1b58b2577640c389ab29,The Upper Deck Gym,33.27,0,2021-12-06 23:42:15
2854-6272021-5,fb56460880c618546cab2882268ad2b1,Pet Warehouse,28.89,0,2021-12-06 22:44:39
2855-3393455-2,d568d1eb9ad84d7f59a98ab417d10683,Daiso,340.72,0,2021-12-06 21:48:18
2859-3454125-8,7b9bdfb3af9dc72670c62800e100ff21,Standard Hospitality Group,109.54,0,2021-12-06 23:32:08
2860-3982810-1,c86f7e825cae1ea4efa5adcf61480404,Mandaue Foam Industries Corp,32.49,0,2021-12-06 21:42:03
2864-1228406-4,f52bcd7fdc6940a4a4f6d7d7a04bc983,Genesis,2.39,0,2021-12-06 20:56:01
2865-0597631-4,7575fb895a46fa9cb90cfdfecf3b4103,Innisfree,6.47,0,2021-12-06 23:38:36
2866-8770672-6,24fb754d8e63aa7d3a670d6a3e3a3d9a,DealGrocer,8.85,0,2021-12-06 22:57:24
2871-1828659-5,669531164416d8b7ef8a2845aea278eb,Robinsons Retail Holdings Inc,4.88,0,2021-12-06 13:10:08
2873-5658601-9,ab34a7eebfd8f6425d320279c7bdcaa3,DealGrocer,73.73,0,2021-12-06 20:33:33
2880-5056956-5,405ffe2670bc637fd4c2f0832c4ee643,Star Cinema,6.34,0,2021-12-06 18:26:00
2885-9762452-2,0d26a76c5bd4b97467eab8d13a79b4b7,West Elm,70.67,0,2021-12-06 21:42:24
2892-4554984-6,99669ba21838b1d0c034680427bc4bef,Timezone,11.88,0,2021-12-06 19:38:34
2893-2439453-0,87e54d62c9766608153ea5fc019e0f29,Rustans,21.84,0,2021-12-06 21:48:14
2894-3229511-9,916e353e49bb5148dc414d718b9dc541,Savvys,47.47,0,2021-12-06 11:24:27
2895-0876877-2,85adf68066f0110516a1758ea72444be,Agila Bus Transport,5.45,0,2021-12-06 23:23:20
2895-5976311-6,ad59ef27de3a4a0a9e656a4976a0258a,Debenhams,2.68,0,2021-12-06 17:12:17
2896-0183331-7,3131e17167a21136c7eb6f6b59067809,SM Retail Inc,16.18,0,2021-12-06 21:52:41
2897-3028040-1,c17a855a99261cc36210eb7401d277a6,True Value,60.11,0,2021-12-06 21:00:35
2897-5057766-6,801d6bfddebfcc1a5d8997059daedb1e,Rustan Group,4.9,0,2021-12-06 23:24:23
2899-3892241-8,4d8e789dde6b3f6cc40a9a5e501876eb,Star Cinema,23.04,0,2021-12-06 18:27:02
2900-8532693-6,934ccbb1c3b0562e1b6aa254e15af211,Philippine Educational Theater Association,103.87,0,2021-12-06 23:29:56
2901-8793399-0,a2ee7531ef6b2f01c42e95ce1f38e9b8,Colgate-Palmolive Philippines Inc.,6.37,0,2021-12-06 21:51:03
2902-4420212-4,4ed13eafde4cee63f8332da268037d5e,Zalora,6.02,0,2021-12-05 15:42:19
2905-2252857-6,e47e941edca8ce1728053c0a1a02f5cb,Ace Hardware,1593.35,0,2021-12-06 21:41:54
2906-3237856-4,7a18a00526a3a9c282d0a027f0abb03e,Octagon,21.53,0,2021-12-06 19:02:24
2909-1219959-5,8e72855a742f4f97bba7655e39f7e2af,SM Retail Inc,61.96,0,2021-12-06 15:03:51
2910-0963192-5,9ef1717396c013c94bfc8d671a3db2e8,Alfonso Liner,4.67,0,2021-12-06 21:34:54
2912-2129888-0,0a033c527b95d226d5c9a45a02faa3b6,Japan Homes,116.95,0,2021-12-06 17:41:18
2913-6931997-8,9adf3da084da350156c6d09300c20b66,Mars Philippines Inc.,23.04,0,2021-12-06 20:22:18
2915-2961483-5,d7ad0c570780844137d7044348b16cb5,Cornerstone Entertainment,4.6,0,2021-12-06 17:44:51
2916-2130291-5,d8b74e901a5b5d508695490d11936183,Japan Home Center,32.28,0,2021-12-06 18:37:43
2916-4862919-1,d1ddc0486c9b23387107cfb95f944be5,Marks and Spencer,105.24,0,2021-12-06 18:06:39
2917-9732314-9,4c6c91b3685c42ca80d6a8a862f234c7,Debenhams,6.82,0,2021-12-06 17:22:56
2924-4585541-8,beaac358ea2ff54d3dcc3c0dbc3b2a2a,Mars Philippines Inc.,179.64,0,2021-12-06 23:03:09
2928-6475738-9,031a68be67ce0eb4e2162a82594013e3,Rustan Group,74.86,0,2021-12-06 22:54:23
2930-1086966-1,6c9e749af28334cb1413127dca226804,Mars Philippines Inc.,81.53,0,2021-12-06 23:27:33
2931-3522526-4,f9e30ef0aaf0f41fe9f1320c8a914165,Urban Ashram Yoga,51.8,0,2021-12-06 23:12:34
2933-1942026-4,54c4af2708c0bc134420f4830d7b1015,Buena Vista Travel and Tours,5.05,0,2021-12-06 19:30:18
2934-7627461-3,73e5c79e2d078af597216542d8dd5772,Club Gymnastica,20.12,0,2021-12-06 23:14:25
2936-8644605-4,660e2658e5270609b6cf27824130be51,Innisfree,2.62,0,2021-12-06 15:34:33
2937-2811818-0,6653eff43b17dac2cfa3a23f1bd1a77e,Toby's Sports,1.49,0,2021-12-06 22:58:46
2938-2464278-0,67bea0d17c86429d3b100cf049ed9604,Shopinas,7.66,0,2021-12-06 23:36:01
2938-9374574-7,84ac449086f343990123a2de0674e100,SM Retail Inc,34.67,0,2021-12-06 21:56:17
2939-6105153-0,28ff2605cc5e4150695639c6742d1eaa,Rustans Supermarket,188.37,0,2021-12-06 01:41:54
2940-3924253-9,770064f7da5cf9f7a47bfadadcbbdd8b,Travel Club,2.37,0,2021-12-06 14:44:39
2948-0390725-1,f7a78049aa8911486a839c9d18e26a7d,Lazada,4.54,0,2021-12-06 16:41:55
2948-3606510-0,deba004a035c9e1b4aeec0ac4c09d7ad,Royal Canin Philippines,32.09,0,2021-12-05 15:59:45
2954-8790128-5,7b99127265abddd6b4a68a6760b5ba48,West Elm,18.2,0,2021-12-05 19:37:08
2961-5417930-7,d75db4931db168bdd26025b9e9fb7b74,Standard Hospitality Group,69.3,0,2021-12-06 22:35:09
2963-3952630-0,82ba673c3563ac868b27d43ca1447933,Uratex Philippines,46.96,0,2021-12-06 17:58:45
2965-0596350-7,3a059c51e7f9a888cc7f9184347ba3a4,SilanganFit,100.67,0,2021-12-06 19:15:48
2967-6991157-5,6339d1c095b3220c6f98834876de2e88,The Table Group,70.64,0,2021-12-05 20:25:09
2968-8120094-7,d9ffc2c311a6028f90f7b171be025b31,Stage Act Philippines Production Company,106.35,0,2021-12-06 17:24:28
2976-0640594-8,f23ae1c6eff977619dd417158c70ef87,Ace Hardware,4.61,0,2021-12-06 23:14:55
2979-7777022-4,abe53483d6103bf0cdf9d318db39f6db,The Upper Deck Gym,49.69,0,2021-12-06 15:35:26
2985-0869289-6,cfe13ab6242a339b939e4853d5dcbb86,Human Nature,5.62,0,2021-12-06 21:42:41
2985-1393815-3,c5380419536d6dccf369565679114c1f,Unioil Petroleum Philippines Inc.,85.14,0,2021-12-06 04:47:02
2985-8247896-2,8043670f67790be70a8e116f1c72ce69,Ikea,34.78,0,2021-12-06 21:40:22
2987-1903225-5,d06ef352927312e4682ff4246b6e065c,SB Furniture Industry Co,49.58,0,2021-12-06 18:33:09
2989-7367665-9,94737ed732e856cba5d00952044e006e,Bow & Wow,117.87,0,2021-12-06 20:43:54
2990-0546449-5,3c0ee48e1522fe34fdcf4d84c26fab2a,Curves,4.88,0,2021-12-06 20:17:03
2990-2464373-6,9c230d1a14680778ce14124cf1fe681c,National Bookstore,189.16,0,2021-12-06 23:18:31
2993-8674897-9,5e3929f2fa803b728a11916041c2bab7,Argomall,4.47,0,2021-12-06 18:03:35
2996-4574521-3,43a0184aed1a3400f3748e7459ba25fa,Muji,6.92,0,2021-12-06 22:26:25
3000-0195620-9,63bf87d3281207817028d8b9fb083985,The Moment Group,1.65,0,2021-12-06 22:20:46
3000-4510070-2,c869b499fe4b237fe447bca102b11eb1,Star Cinema,56.55,0,2021-12-06 19:30:51
3001-2299262-7,da78c50abe563f35da7a3133e2f860a2,Zalora,1.3,0,2021-12-06 21:06:39
3009-1844899-9,e6abd5dde88b388867169290d3f9a45b,The Table Group,122.79,0,2021-12-06 22:21:20
3009-3110567-8,becaa8822c76dcc7002a12ef1d1fbd6d,Inquirer Holdings Corporation,46.05,0,2021-12-06 16:12:37
3014-5561315-5,25777e136ebe0b3ee2fb67bcd072b8c4,SM Store,4.14,0,2021-12-06 19:56:41
3015-4149747-3,3692bd8c4385961141c205f37a29793b,RRCG Transport,2.04,0,2021-12-06 21:25:07
3017-5817982-8,9c8f2e590ddb0aa49af70b4264000272,The Table Group,6.91,0,2021-12-06 22:37:14
3018-4935713-0,f7d5a522bba8c2f7b7989aa89cae8ee5,Johnson & Johnson (Philippines) Inc.,7.92,0,2021-12-06 20:29:01
3020-6682302-7,6094fbcf57edffc9a8640ce13226a05e,True Value,3.86,0,2021-12-05 18:43:48
3021-1287085-4,e10ec85696543f73d0868378a8f816c9,Ace Hardware,10.53,0,2021-12-05 15:03:31
3023-8435163-0,74d1960beb98c71fde272968d402c458,Kidzoona,111.73,0,2021-12-06 22:53:01
3024-9040650-5,3930dddaf0946236882860d5d2f62c47,Celebrity Fitness,31.03,0,2021-12-06 23:15:49
3025-6450824-7,d40afe1580e7b38dcfb9e2ade54f5585,Stage Act Philippines Production Company,56.51,0,2021-12-06 13:32:51
3025-6983260-5,1e43621e8da8b5fe20a38fc1398c5255,The Bistro Group,9.23,0,2021-12-06 22:43:05
3027-2743400-6,7c2a2a03188673c5737a626fc0739ce6,O Shopping,8.8,0,2021-12-06 23:14:20
3030-4772022-5,26c396790f3813806e622c2d683cffac,Kimstore,296.63,0,2021-12-06 21:30:43
3031-5249737-8,dbae9adaff0dc9c5ba7dd3990efd1d81,Comic Alley,126.1,0,2021-12-06 23:50:16
3037-7486555-9,96ba49063165504d7332df8c6776d2a1,Procter & Gamble Philippines Inc.,6.36,0,2021-12-06 20:12:38
3041-4025625-1,9aed05837a43f4624c31c330ca9c6c8c,Robinsons,494.32,0,2021-12-06 21:26:45
3042-5580787-9,f61668cbeffcfa8cee02918f08adbe40,Pet Warehouse,82.29,0,2021-12-06 20:59:10
3042-6866303-3,d90d73d205e78695363ee9623f5fa607,Curves,26.07,0,2021-12-06 21:35:26
3052-4135269-9,1426cc5baf3259213e1c5ab977d8dee0,Marks and Spencer,277.01,0,2021-12-05 22:13:37
3052-9983588-5,5bbb367e50e84e2b996e880f588f032e,Chicco Philippines,110.09,0,2021-12-06 15:40:42
3053-2692050-6,8968d4cc8f0ee5dd1103725cd6b4b2d4,Octagon,46.94,0,2021-12-05 22:42:58
3054-4396997-8,599dcb00fc80e578d68bd6e95601e0ec,Japan Home Center,5.81,0,2021-12-06 22:13:04
3063-0481928-0,dcfa44ca3cc73763f346a16190cf0650,Robinsons Retail Holdings Inc,3.43,0,2021-12-06 23:09:24
3067-7994927-7,9aab5806a207fdf5e62ec5f88f410ade,Splash Corp.,26.87,0,2021-12-05 20:04:53
3067-9509121-5,fe8781ce6b58c71722dd1f453a9e533d,Debenhams,8.24,0,2021-12-06 22:47:02
3068-0188818-0,19d156342ffa4b84080c483d7aecbec2,Nine Media Corporation,9.55,0,2021-12-06 20:46:49
3068-8566643-8,836d4ab589978ada3fbf77fea1110c54,National Bookstore,6.03,0,2021-12-06 20:37:51
3069-4140800-1,9a836076b3a7014c5e641ee0fef1f9af,Landmark Corp,32.88,0,2021-12-06 19:44:50
3069-5764269-4,b1dc1396041007bd3231f382d73da92e,Classpass,24.51,0,2021-12-05 22:28:30
3070-1124025-8,49949535608141e0dfeebc2f38b62a72,Gourdo,13.5,0,2021-12-06 23:49:12
3071-8162388-4,61535fd642f8d7635c5f3f5e6720e02a,Debenhams,1.82,0,2021-12-05 14:16:09
3071-9351963-6,2adfcf9c8505217ee166ccd9e3f484ab,Jetti Petroleum Inc.,57.6,0,2021-12-06 08:49:28
3075-8030129-1,47f155ce8724644de21d888bd230c308,Japan Home Center,202.88,0,2021-12-06 12:48:42
3076-8190916-5,595885114f834154a99d3eea7cdcbec7,Starbucks Corp,106.87,0,2021-12-06 20:42:28
3078-0908470-1,0631fa8ca1a2d02c70464783655d3a2c,MetroDeal,2.23,0,2021-12-06 22:20:30
3080-9509653-8,4c0052033c3785b95581e50a0b56c2cf,eBay,4.37,0,2021-12-06 22:11:12
3087-6963413-7,fd605272c6610521cefdff1046ab53ff,GoRobinsons,95.11,0,2021-12-06 06:41:06
3095-1567624-4,ca24f975f5251665867fb9401d1e39b6,Pottery Barn,54.3,0,2021-12-06 23:00:24
3096-0360669-9,db6600d0ec054984a25ebf2dd1037ed4,Octagon,1.16,0,2021-12-05 23:09:28
3096-7888033-5,cbafdef547c88c42ff24a459e77db85d,ABS-CBN Corporation,160.15,0,2021-12-06 23:30:25
3097-2797801-4,a9cd5ce7c68a33d0b258e23a82715d3c,Philippine Educational Theater Association,4.38,0,2021-12-05 23:41:58
3104-1308392-1,7e35e49231ef2fcdc79f623a38e88727,Urban Pets,23.04,0,2021-12-06 20:15:06
3105-0076258-4,e82842d9953b84b4369b94618c77b8c1,Robinsons Retail Holdings Inc,131.17,0,2021-12-06 22:54:25
3106-5128674-9,5b70623b0d71f8a93b34b6c34b451d2d,Tupperware Brands Philippines,23.63,0,2021-12-06 19:55:20
3107-9313593-3,11ec052502409c43e205a2c3dc123ef1,Merkado Supermarket,60.26,0,2021-12-06 23:59:47
3108-5371517-7,b41a646235f74f1d3ceb0e867aa9b137,Play Nation,123.83,0,2021-12-06 21:15:51
3108-6564032-8,90a90cb80e095dee5ffa2dd3c64d8f0f,Innisfree,16.15,0,2021-12-06 22:05:04
3110-9977246-4,1d5a74d50c84f63bf729b9d1d2f622f5,Cornerstone Entertainment,49.5,0,2021-12-06 23:41:02
3113-3184241-4,ef18be6bd9a9fbbdf06e1e339e502ee7,Debenhams,2.29,0,2021-12-06 18:24:15
3113-4552088-3,924c67a5cb4ee248e885af3e6c332118,Jollibee Foods Corporation,104.06,0,2021-12-06 19:24:44
3114-3472329-6,8c56a2ad71b508e1848051cdb76a371e,Sawasdee Marketing Corp,8.4,0,2021-12-06 18:31:52
3114-4073829-7,0aadec5042c01be8ac98c4cb113dab84,Solar Entertainment,51.4,0,2021-12-05 23:53:44
3115-0451062-1,7141172759a79c4fc4790281b76bbecb,Robinsons,8.13,0,2021-12-06 22:59:56
3115-7276772-6,b8edad2fe887acfc89b0e2fe0c7cc99c,Rebel Yoga,5.94,0,2021-12-06 22:55:34
3117-6454379-6,111782f3b7952889098a70465abe1488,Typo,43.25,0,2021-12-06 20:01:57
3117-7472173-8,166440e375acc49df5ba671214013d3e,SM Store,9.14,0,2021-12-06 23:02:04
3118-8019723-5,d99d5df7c0442d22ea2cc4da7b4569f8,Goldilocks Bakeshop Inc,27.99,0,2021-12-05 19:55:29
3121-4400092-7,59aef08edfb5b59eb7af19a1ae5024b6,Philippine Educational Theater Association,93.11,0,2021-12-06 22:36:19
3121-9857996-4,39949f13e7480b270690491c5123fff2,Happy Foods Group,48.21,0,2021-12-06 22:37:08
3126-2712294-5,52fc25fa6c9d218b1e962b6ae633803e,Point-to-Point,8.87,0,2021-12-06 22:35:39
3127-2346834-8,5e2011dbbd7009af609b299edc52a4a2,Happy Foods Group,2.76,0,2021-12-06 23:32:56
3128-2368957-4,0d3f99ef4b3c2899cba866a47d7fdbaf,TV5 Network Incorporated,4.92,0,2021-12-06 22:42:41
3128-6499122-5,c776e25deb854340961c6d0832a3b849,eBay,9.75,0,2021-12-06 21:41:25
3128-6771774-4,b2b8d97469833979de268d3a6c397275,McDonalds Corp,28.55,0,2021-12-06 20:51:55
3129-1711678-4,4cb31b9e6cd62ce8bc716f2492f38a8c,Solar Entertainment,88.95,0,2021-12-06 18:42:02
3132-1948149-3,ce041bfdcef351766f94a6c5e62ed0ae,Rustan Group,254.57,0,2021-12-06 23:10:09
3132-9892183-7,5e44c9b040a048111802042908c125ff,Eventscape Manila,40.74,0,2021-12-06 22:05:53
3135-1735032-4,f7fbb7b58b83b5ea9ae1891af7a57aa1,Shopee,75.28,0,2021-12-06 21:07:32
3141-5962793-3,7281055df6c3bf5ba18334d2f3077659,Japan Homes,70.76,0,2021-12-06 23:29:54
3142-2525360-5,d60826359eee44cff4d24836e04aaaa3,Shakey's International Inc.,37.75,0,2021-12-05 20:06:22
3143-3472088-1,28da8798dba9486cffeea2da64ffb529,Victory Liner,5.57,0,2021-12-06 16:36:31
3144-3176483-8,b2656217ef37711ce4106f8e4973d951,True Value,8.74,0,2021-12-05 14:01:30
3144-3176998-0,5fb2a1458c6b9591bc649bf49d92084d,Standard Hospitality Group,48.93,0,2021-12-06 21:22:06
3147-0104386-5,23169143b883618634e7a19d1a6fad57,Shopinas,2.38,0,2021-12-06 21:12:16
3148-1384691-2,aeabc5809d4f2bb27e6cc07cfa9d1e65,Robinsons Retail Holdings Inc,193.23,0,2021-12-05 23:32:45
3149-7680073-4,ebfa26c5916aaa94e71fe07e9c7454a2,Pet Warehouse,85.04,0,2021-12-06 23:58:31
3152-5121148-1,b87f179d6f94b5748b264da4b1cc66d3,PoundIt,2.86,0,2021-12-06 20:19:22
3154-5910082-5,992dcc28773fcc9f18067f5fb5f19f1e,Philippine Educational Theater Association,220.0,0,2021-12-05 23:38:17
3156-3998857-7,c83930d5a1cee65e67efaae92fd6759d,True Value,8.78,0,2021-12-06 21:58:02
3157-3053106-3,8fb560754c9e03ea343e988807d58abd,Toy Kingdom,94.94,0,2021-12-06 22:46:17
3158-0863391-4,131cc04b0aefaa3f29e3147f1e74485b,West Elm,23.37,0,2021-12-06 23:59:18
3172-4077532-5,1bbf8bc7c3fe533805f8c6ac467df7de,Avon Cosmetics Inc.,19.44,0,2021-12-06 22:02:08
3175-9931305-4,34c7a6202e08556d309cb3463938dda6,Carmudi,2.01,0,2021-12-06 23:20:26
3176-8122150-0,a3c37250ee31835c00f0bd4b35bd1a44,Star Cinema,24.05,0,2021-12-06 21:05:30
3178-1937289-4,ea49315dfc0e9b78d9756069ebf36417,Pet Warehouse,22.92,0,2021-12-06 18:39:13
3178-2303978-8,4bffa6dc1a4d8b99d060cefcfa69ceba,Yves Rocher,50.28,0,2021-12-06 23:19:15
3183-4685538-8,cc7582476700f46c6bf20ac97c82428a,Cosmetique Asia Corp.,28.2,0,2021-12-06 21:17:15
3186-8445557-0,27d37fba86181797142442f6c30b270f,National Bookstore,609.86,0,2021-12-06 16:05:11
3187-5324598-9,0dc07f322c07d8230d6c4f5a4b35035e,Agila Bus Transport,1.23,0,2021-12-06 23:52:24
3189-5850254-4,1af3389cd7869896bb02bf623a620fac,Rustan Group,2.81,0,2021-12-06 23:59:23
3191-0793982-2,b64309b9364cdd90e2f8beb16d117d6f,True Value,191.3,0,2021-12-06 22:35:42
3194-0098777-3,5aee1ae89e7eb1ebeb96f15252922bc3,Kultura,634.06,0,2021-12-06 22:59:49
3199-4433719-3,34ff149bf5ee33a6ac46f16fe15c320d,Daiso,8.9,0,2021-12-06 23:35:32
3203-9523204-1,469cd241344fe40b998370e3651ed50a,Japan Home Center,18.42,0,2021-12-05 22:54:37
3204-1117904-5,f2573289a99ed601032ce138411d85c6,Pound for Pound Fitness,104.87,0,2021-12-06 14:14:30
3205-1447245-2,0581f8c1c9b4e57149306832f61ce2f1,SM Store,9.48,0,2021-12-06 22:18:18
3208-6357017-1,385a93d7a4dd389816293e46a6beae24,MedStoreRx,9.1,0,2021-12-05 20:55:14
3210-8550652-9,90b6f584339e7f5e597e2487b344262e,West Elm,69.08,0,2021-12-06 22:44:02
3210-8641042-8,7d377bedc24f896d53687f655ef8cdf2,Toys R Us Philippines,49.11,0,2021-12-06 13:33:47
3221-7583877-0,1761c76f7ef326c57d23e62a1e5bc687,Procter & Gamble Philippines Inc.,5.02,0,2021-12-06 22:14:04
3221-9326876-3,7311d54e1c06b6336171fbff338bc903,Urban Pets,37.51,0,2021-12-05 23:43:13
3222-9264538-9,99e3525807e7709a36352d80f0e936b0,Royal Canin Philippines,111.6,0,2021-12-06 22:36:43
3226-3065011-1,90efe08832fcbbe0107a8d20a4c99c45,Gaisano Grand Group,7.82,0,2021-12-06 21:50:18
3226-8168452-1,06044d8ab0b407af1687436059bdcc4a,Alfonso Liner,3.95,0,2021-12-06 23:02:15
3233-8322742-7,f54f1801b5c6671e882e53276c9c62ca,Tier One Entertainment,5.15,0,2021-12-06 23:59:36
3234-2760065-5,4adedfbc7387b3a99299c0e024b80983,Timezone,11.56,0,2021-12-06 22:37:55
3239-2168359-9,1ddc36431995dea50aa5759ec3ac5448,Gourdo,10.72,0,2021-12-06 23:46:28
3239-4184538-0,3aa72cb6925a60e2ce85167d77190a37,Toy Kingdom,85.68,0,2021-12-06 23:20:19
3241-4648628-3,5e1623fd1a83c95add1282a105ab5a98,Nine Media Corporation,50.81,0,2021-12-06 14:09:52
3243-7579164-9,b3a6383499f283e7420eda0b1215d6e7,Muji,92.27,0,2021-12-06 17:43:38
3247-1018066-5,2151124a88b6f7a6055a9749991f780c,Royal Canin Philippines,22.04,0,2021-12-05 20:04:30
3249-5206534-3,114cfa42a9ca907a994ed97c4a9b4e5f,Innisfree,17.68,0,2021-12-06 17:36:24
3252-8585790-3,42e2c15b357426109999ebdc52cf658c,McDonalds Corp,32.55,0,2021-12-06 20:15:05
3253-9652772-9,e0c91e8bb1a558f278eb983f06799f62,Travel Club,73.13,0,2021-12-06 20:06:05
3255-1253092-3,90d04e82a48b223aca599cb9e67d991e,Robinsons Retail Holdings Inc,1.65,0,2021-12-06 23:49:38
3255-6054871-2,970c9791febaaadcdcc30a738346a9cd,Gourdos,3.62,0,2021-12-06 21:13:21
3257-7040454-8,74aaeedc69093d7802dae4ab17df873e,Colgate-Palmolive Philippines Inc.,88.63,0,2021-12-06 22:31:28
3258-1880302-6,242396ed81c0580c1a9ffd08b2f5977d,Goldilocks Bakeshop Inc,102.09,0,2021-12-06 22:44:09
3269-6859796-9,3c4454267ff1a3bafb06220357ea8602,Mary Grace Cafe,43.73,0,2021-12-06 19:42:17
3272-1021531-9,0c2cfaad5ce60d7a873f18d1fc4551d9,Beiersdorf Philippines Inc.,80.36,0,2021-12-06 23:07:07
3274-2112171-2,3bdd7e50378a3fc469579c9cefab3df2,Tupperware Brands Philippines,94.63,0,2021-12-06 22:13:14
3274-8815026-4,5f7abb8083f96f39d0e5b38a78e7bd4f,Uratex Philippines,149.84,0,2021-12-06 18:13:42
3280-2634189-8,f752d2f03812ac8ef0a83c6e5fc9650f,Eventscape Manila,18.79,0,2021-12-06 20:54:45
3281-8197456-2,c21c09d4c9708b4a2c3d6937fc25043e,Hill's Pet Nutrition Inc.,53.16,0,2021-12-06 20:24:48
3282-4100222-6,7fac340f1c2c2c050307d0914bf39ae3,Play Nation,16.77,0,2021-12-06 17:45:07
3282-9985125-3,572f4ab792ca7042fee77ecd1774059d,Club Gymnastica,9.13,0,2021-12-05 21:38:09
3283-0189542-8,da518d93fb4982c6de77f902d61368d3,Beiersdorf Philippines Inc.,99.84,0,2021-12-06 23:17:50
3283-8860810-5,a82f5c996f8bdf11850ab5e198a5da5d,ZAFUL Philippines,10.37,0,2021-12-06 05:47:51
3285-9222735-9,dc8fc36046110aea250a3c7782a97fb8,SilanganFit,65.46,0,2021-12-06 18:55:19
3289-3294376-4,bd68509f20fa60780f1930cf22e7a74e,Ace Hardware,5.21,0,2021-12-06 22:39:09
3290-7324508-6,51247868b4b0245efdbdc72e0f4237e6,Fitness First,131.23,0,2021-12-06 20:06:00
3292-8050542-2,8a5d96e192e4cbb4464e7d0292c6025c,Rustan Group,3.02,0,2021-12-06 22:48:36
3292-9241681-6,af53268dedb0f1b88896b4197a7edae5,Stage Act Philippines Production Company,62.47,0,2021-12-06 17:30:14
3293-4649623-6,340e01a212f460b7f823f86d0bcaf2a0,Unilever Philippines Inc.,92.15,0,2021-12-06 14:36:57
3294-7396923-4,52324039ca71bc6c94c47e5fe276545c,Agila Bus Transport,5.42,0,2021-12-06 18:51:01
3295-5358979-6,deadb98bc6a84548b0e2bd74bc00f8e0,Kimstore,1.0,0,2021-12-06 18:01:00
3297-1202472-2,fc3f7d6df34cb30056459a29b56b7af2,Office Warehouse,85.07,0,2021-12-06 22:04:19
3301-1845182-8,8f9b71572597c8ec2ea4687346ed4d10,Procter & Gamble Philippines Inc.,30.59,0,2021-12-06 17:40:52
3306-1993960-7,0fb8386614c5d014902ca28367d201a2,Viva Entertainment,79.17,0,2021-12-05 22:07:35
3310-7797004-7,1ada72eb63f2c489d07a63ae67823710,Pacific Paint Philippines Inc,54.69,0,2021-12-06 22:28:18
3310-8961185-4,0e88d123c200c04237a47ec3df2b84b4,Chicco Philippines,1.63,0,2021-12-06 22:34:17
3313-8503234-5,e13a7063e27a99193b2bd1918f6ca24e,Club Gymnastica,32.37,0,2021-12-06 23:10:59
3316-2377819-0,3b728901fc0bad57fde8e2894d999304,Suyen Corporation,8.28,0,2021-12-06 19:27:46
3318-3938071-8,adf08821a6a281b7fad4572dcaf0189d,Philippine Airlines,2.55,0,2021-12-06 14:30:32
3323-1779715-3,11f7063473064a8bc189822b736dfc44,PoundIt,227.91,0,2021-12-06 15:34:02
3324-1768855-5,eeec1e309c1c93e41c56f96d49430af8,Kultura,16.72,0,2021-12-06 15:40:03
3328-6304450-8,6ae34a52525c9c32a714580f8283e657,Toby's Sports,16.88,0,2021-12-06 02:20:57
3330-2820763-1,b5bb6423b02754fce06fc11f6d196207,Shopee,154.48,0,2021-12-06 17:58:15
3334-9659852-1,d5bf0f79c46023de3e2f41d33ab6f7be,Power Mac Center,527.21,0,2021-12-06 22:07:44
3338-7338449-6,25d327827d68d4d94960a99db8aa62c7,Curves,15.82,0,2021-12-06 21:49:38
