ssn,trans_num,unix_time,merchant,amt,is_fraud
2198-3392916-2,6f2dafdda4a55b763bd394838fd3b013,1636119975,Japan Homes,29.84,0
2198-3392916-2,8040f60b3f42d14e75c2a03d7692d1fc,1612741099,True Value,6.92,0
2198-3392916-2,9b35fe161c48329a4edc39271ee6180c,1630037940,Jetti Petroleum Inc.,63.23,0
2198-3392916-2,ac2c1696d6312d11af2692d0a73b4d6b,1594691053,Toby's Sports,1.42,0
2198-3392916-2,cdc60932eed71a283a0d4cd993656947,1594971418,Hawk Bags,57.76,0
2198-3392916-2,d920b5855280e48fd2d48c8b4699b900,1592596447,SM Store,82.75,0
2198-3392916-2,ea4cfadd5f4b930af5fad1477f893787,1608344719,Typo,5.45,0
2198-3392916-2,ecc7384d40bcadbdf8daf80c95be01c8,1596922677,Urban Pets,94.6,0
2198-3392916-2,09374eca686b2cb8053edbd52472e967,1622995612,Metro Retail Stores Group,30.31,0
2198-3392916-2,2728a6499edfb800aec914366b53ca77,1630792004,SilanganFit,43.54,0
2198-3392916-2,2d3f3af35a75456a42140270f596f197,1628650009,Medslane,161.06,0
2198-3392916-2,345bf0f05909511599470a45f753b886,1581685811,Carousell,7.38,0
2198-3392916-2,347cadbc6eb8b5d6755d18d1d5e1bdd3,1607586946,KCC Supermarket,200.55,0
2198-3392916-2,46a3f98e042059f3a0af8b80371e5da6,1629061592,Kimberly Clarke,10.3,0
2198-3392916-2,4c16b47aefffbff2310e8095e1a30e64,1598085340,SM Markets,46.04,0
2198-3392916-2,4f6da5b3f889ed5ad4d21520ccae174f,1630407357,S&R Membership Shopping,212.86,0
2198-3392916-2,7320ce2c5ac97eb0dd944b4fc6b5fd57,1619292178,Urban Ashram Yoga,112.3,0
2198-3392916-2,95168928b8ad5dc078d5cf516cc4b996,1582989498,Mary Grace Cafe,68.32,0
2198-3392916-2,9aab1e0dc80bd68163bf193dae0495b9,1616885111,Chicco Philippines,111.05,0
2198-3392916-2,bb55119856d6c52a3c79124e5f9c08f1,1596436700,Kimstore,57.09,0
2198-3392916-2,c096fa9aa3e74f78493e2f14e32aed79,1579714650,SB Furniture Industry Co,33.07,0
2198-3392916-2,e76e01731fc14ec7854b6b43c750c209,1588135631,GoRobinsons,73.33,0
2198-3392916-2,e90e3123ab53b4f86c2e586b9e504cd0,1609805378,Ensogo,170.4,0
2198-3392916-2,eac87244f9813ddadd6a0563dd3dcf2f,1591544988,Rebel Yoga,40.29,0
2198-3392916-2,ecff20e54d93735c548e6e6e73ca1e5f,1637336043,PetExpress,30.63,0
2198-3392916-2,0006851963c68f991d542fb80f011b4a,1619473935,Daiso,7.8,0
2198-3392916-2,02146cb1ce49925d6e4d5b754ea47fff,1624363743,Anytime Fitness,110.18,0
2198-3392916-2,133d28d74583fd16451d674a6565ffca,1594130738,Robinsons Retail Holdings Inc,75.3,0
2198-3392916-2,22ce6cf2781f80fa053b5f63ab1b52ff,1603261243,Pick a Roo,234.87,0
2198-3392916-2,26b858bccc04cd433c138a1afa2b0e2b,1591284100,Uratex Philippines,36.21,0
2198-3392916-2,5452674c75debcf5ca71437f807075a4,1622749294,PetExpress,11.79,0
2198-3392916-2,6fbbb69d3229df3c02894d31245661df,1634836750,TV5 Network Incorporated,35.56,0
2198-3392916-2,70fff0dfc4fc10f99a8eb302b8c8da2e,1595164025,Toys R Us Philippines,118.9,0
2198-3392916-2,77545012d2189d98c3a8897eb5b2c0dd,1589821581,Zalora,329.73,0
2198-3392916-2,866254518b8565d30f6f265a1eeff35b,1593887456,Club Gymnastica,52.48,0
2198-3392916-2,881d12a30e0449e93a747cda53cabe64,1579390682,Gaisano Grand Group,1.23,0
2198-3392916-2,9215c40e08a40c49ffade9d021c75539,1597250349,Viva Entertainment,11.56,0
2198-3392916-2,9ef2a62f765150a13e05e4e9ecb41f84,1587676177,PetExpress,54.91,0
2198-3392916-2,b20a865164230198b443fe25ea7b5fdb,1602014920,Goldilocks Bakeshop Inc,39.81,0
2198-3392916-2,daaa81aced818d1d95094a57f0dc5f47,1596765816,SM Markets,139.59,0
2198-3392916-2,f95cc31fec14a8650c313c2ddd0f3af9,1622120439,Japan Home Center,183.62,0
2198-3392916-2,23a7d6c4e2dedd35f309849c25b55178,1606247066,Tier One Entertainment,38.53,0
2198-3392916-2,2efa9c65c0218a013c4b9020b60ce2f1,1626430061,Metromart,28.62,0
2198-3392916-2,3886afe4a5324cfeaaec295979489d8e,1609884412,Slimmers World,51.09,0
2198-3392916-2,4e921e5caa6fd103428b92cef3c92396,1601931491,SM Retail Inc,63.9,0
2198-3392916-2,539a0181adb64190932fd198d8d9dc7f,1600128317,SM Markets,79.05,0
2198-3392916-2,5d4fadbe720e0f3f19416d6c5c02b7e8,1620389311,SM Store,83.28,0
2198-3392916-2,5e4122a3920e0409507c5a7acfd4f5b8,1634163312,SilanganFit,16.79,0
2198-3392916-2,82ffd8a8ae3e19b5a3001f8df552ee3a,1631215645,Human Nature,62.55,0
2198-3392916-2,88f2561ccd0f2c286f13718c74a5ca2f,1600480651,Merkado Supermarket,169.85,0
2198-3392916-2,8ca22dbc3501133251cbc7cbcffc227c,1613914250,Sawasdee Marketing Corp,39.29,0
2198-3392916-2,9c396fcdc39b6e22a32af6ea1258c51f,1600434434,Mandaue Foam Industries Corp,4.36,0
2198-3392916-2,9d423d2ec2985c87940d0588ca0b5559,1624061292,Liquigaz Philippines Corp.,54.12,0
2198-3392916-2,9f3efa6f56b4177aed69b737f821d906,1612853256,Growcery MNL,79.47,0
2198-3392916-2,a9a1f586591c303eda415307237a470c,1632488462,Lazada,128.0,0
2198-3392916-2,c8594b1bfc7c7536a5e0a0cc89591444,1607202981,Anytime Fitness,102.13,0
2198-3392916-2,d0444b918c4adc1ad124216c4c419ee7,1620371014,S&R Membership Shopping,182.94,0
2198-3392916-2,e176044929b765bc0ce50cef8322c548,1604273842,Pacific Paint Philippines Inc,29.29,0
2198-3392916-2,f4ba50f79b432cf37e0a5c655f32daeb,1623614178,True Value,5.71,0
2198-3392916-2,fcd062e921d607c4cab47b06b997b5d4,1629789093,Carlo Pacific,51.41,0
2198-3392916-2,1b09b99045a5622ec0cabf2326693d1b,1581645445,Rustans Supermarket,178.64,0
2198-3392916-2,322737187d777a2ade6c26a274d73671,1628009676,Starmedia Entertainment,141.17,0
2198-3392916-2,56683998cc188c00ca39a181d714cf7b,1591539972,Stage Act Philippines Production Company,107.58,0
2198-3392916-2,5a83aac45c216eae77839d9c60806ec6,1603399665,Tupperware Brands Philippines,36.17,0
2198-3392916-2,d6aa2e0699b120000cb251e590a14676,1593903287,Landmark Corp,2.64,0
2198-3392916-2,ecc11545b72ee057d0351c757a27c386,1620667197,The Table Group,57.07,0
2198-3392916-2,fa57e270cba7f5dd67f118bbd19225ae,1607775627,BeautyMNL,8.48,0
2198-3392916-2,14579eb1e6647803787d80ec33f38487,1589278408,Fully Booked,72.12,0
2198-3392916-2,2a6055eaac1ec9e69ad22d5f36c16a9a,1638725187,Fitness First,183.64,0
2198-3392916-2,696408a49a1a16b65b9af67102145eaa,1603027973,L'Oreal Philippines Inc.,30.14,0
2198-3392916-2,7aeb48216dab273cf2c869fa293bf797,1603543161,Splash Corp.,42.71,0
2198-3392916-2,a26453b2aef53f553490a13769990692,1634427108,Procter & Gamble Philippines Inc.,11.08,0
2198-3392916-2,aab68be67d365e52201b5f1e842ed796,1593763888,Robinsons Retail Holdings Inc,187.75,0
2198-3392916-2,b0c5563b0e74f030d6c72fbedede4fce,1606381155,Metromart,80.47,0
2198-3392916-2,d15da0829c553d2cf80d470ee5032a6c,1623279969,SM Retail Inc,754.06,0
2198-3392916-2,d5bf6faaef5bf41b11f5350d87de9bd7,1624094465,ZAFUL Philippines,417.65,0
2198-3392916-2,f418836eebf673775cb8625440132419,1587303438,Eventscape Manila,118.32,0
2198-3392916-2,00075e3889dde4552bb938d6e2cfc95c,1591911751,DealGrocer,3.62,0
2198-3392916-2,22b2b0a15784ea073cdcf9cba94c5217,1622910939,Nature Republic,35.38,0
2198-3392916-2,28d95733f39e3a37e477e2915504bee9,1622953847,Unimart,155.09,0
2198-3392916-2,4f07489a09d908ea948c14dbec7c6333,1633546786,Kidzoona,155.97,0
2198-3392916-2,650124baaaa5ec300912c187c8a92f15,1580326380,Procter & Gamble Philippines Inc.,17.99,0
2198-3392916-2,92256e7b1e12afde31cff8cfe8b74dfa,1624252356,Carlo Pacific,3.41,0
2198-3392916-2,a27ed6ae37153c45e7e832e2dcf60733,1610134887,Metro Retail Stores Group,1.16,0
2198-3392916-2,df7475c839ed7fada8b8493872d0b8a7,1630246503,Philippine Educational Theater Association,294.23,0
2198-3392916-2,ed194e3a22be734eb895e149b55b0296,1589684769,GoRobinsons,77.78,0
2198-3392916-2,eecb58912762e2e44db9648709eb4aa7,1621445568,Mary Kay Philippines,90.7,0
2198-3392916-2,f13931096066d288a7d2644d39bd88ef,1608462847,Waltermart Supermarket Inc,92.16,0
2198-3392916-2,0c232d1bc01a2fa2dcf76dc9935b89c5,1592716223,S&R Membership Shopping,197.6,0
2198-3392916-2,0c7ec9751817a17b417328c6bc4ffa1a,1634426217,National Bookstore,26.54,0
2198-3392916-2,251f76aa7ee29bd1da6acf394780c757,1623700264,SM Retail Inc,44.66,0
2198-3392916-2,3f925d8ddc538389d08303901c684e44,1614097123,Rustan Group,397.35,0
2198-3392916-2,5a3224d19f3ec6e28cc2f6009051c656,1633508172,Metromart,55.3,0
2198-3392916-2,5b4a74a14ba0caab974b53bcbde45d19,1611611409,Eventscape Manila,6.81,0
2198-3392916-2,616d73a41becf6e132b88eb1c8a1f6e9,1599655950,Bow & Wow,134.43,0
2198-3392916-2,6214d866526b99dbd1245998a9549c00,1629799176,S&R Membership Shopping,222.51,0
2198-3392916-2,8a6cb64c329ccc0a783cf2446c6ce3b6,1623858470,DealGrocer,70.27,0
2198-3392916-2,cedb793d8ad1a5c58f5eb7d465a1be45,1622405742,Jollibee Foods Corporation,175.46,0
2198-3392916-2,3b0975a8db854a6dbae75f7f2a4107c4,1585065380,West Elm,49.11,0
2198-3392916-2,406f4e70269269e939df139b62c98992,1616762840,Rustan Group,13.24,0
2198-3392916-2,49625036b68869c7c8958dd732711c16,1585448362,Landmark Supermarket,227.58,0
2198-3392916-2,53a81952a946b1a8a7bc790c9f16360d,1598712922,DealGrocer,3.94,0
2198-3392916-2,5d292984bdeb648cbbf00d78710b32ba,1581974692,Innisfree,116.36,0
2198-3392916-2,6e42516c426d889f168341f2a26bb268,1593963899,Johnson & Johnson (Philippines) Inc.,100.13,0
2198-3392916-2,917e877ca05f9452a85666368460ed68,1607710932,Rustan's,4.3,0
2198-3392916-2,926b63de67d4bf57fe554347c42f4179,1629400162,SM Retail Inc,6.68,0
2198-3392916-2,9b537d4ec4c22475a210e507877cba1e,1579643838,AirAsia,1.04,0
2198-3392916-2,a6feb9e27a853664f075ee07ac5d318e,1612699341,Lazada,7.07,0
2198-3392916-2,b327a1f960d7cf3d39a962e81fef80e8,1611859400,The Table Group,35.16,0
2198-3392916-2,c4dcba8c7aae9a9229d8b6e31581e708,1607013145,Metro Retail Stores Group,8.88,0
2198-3392916-2,dcec7a9a7ba2687222f50454527936a2,1611838698,Unilever Philippines Inc.,12.2,0
2198-3392916-2,21340f937d71443d60f4151746432730,1627564232,Nine Media Corporation,163.88,0
2198-3392916-2,515d4b7969bc33a0a18fcbc899a1996d,1598796106,Stage Act Philippines Production Company,25.69,0
2198-3392916-2,59113a6b2d580a91818ebc9f26420778,1607703608,Landmark Corp,13.73,0
2198-3392916-2,6230870fbe117968b815ddb0a732b1f1,1616787448,Debenhams,528.38,0
2198-3392916-2,72dd5a459c0a96eee157e91ec00d1f38,1620484052,Club Gymnastica,18.49,0
2198-3392916-2,b6ee2c2b098bbe6c59eaab8232f45a01,1626717323,Human Nature,46.37,0
2198-3392916-2,c5bf5fbe8765bef639b9392127f135b0,1590870133,The Moment Group,143.23,0
2198-3392916-2,f8912efce46e073d18be0f4f2aadf103,1599338010,Robinsons Retail Holdings Inc,224.26,0
2198-3392916-2,fc6b4c7934e10c3a18609d758e24baea,1633106944,Fitness First,23.79,0
2198-3392916-2,22496f245eec44aa018a1d7ac2027936,1632736487,KCC Supermarket,219.58,0
2198-3392916-2,241fe5a726d3c43c8641508f6292caf1,1595799620,SM Retail Inc,13.42,0
2198-3392916-2,39dd945bfb9e52149559c242374e19c1,1593255244,Landers,218.7,0
2198-3392916-2,5fcd98c37622412ac77c357c3354053e,1580130137,Curves,93.16,0
2198-3392916-2,67a24439f50ceb9c88c685c3d9d94583,1605713164,Slimmers World,77.93,0
2198-3392916-2,6c46107912b0a58e5c09f3886622deb5,1637651435,Ubuy Co.,1081.99,1
2198-3392916-2,75da5dd8eb86ba1881dff99dd620c85d,1582957754,Kimstore,5.45,0
2198-3392916-2,94b5ce641d82f07698f3ff248f99d7f8,1616026290,Comic Alley,187.82,0
2198-3392916-2,a638c51e990c625e6e8df6c90e8846e9,1600643651,Japan Home Center,3.61,0
2198-3392916-2,cf6d1ecfd7a54392591d0ce96bef640b,1580817482,Rustans Supermarket,194.99,0
2198-3392916-2,e031bbb5e73a1412810ce6aaa1ce04fc,1638305006,Landmark Corp,6.16,0
2198-3392916-2,e8afdaec5646f88ead2c522a7f01a9f1,1599625577,Landers,98.84,0
2198-3392916-2,ec8e0b0b5dd37318b877c8a9900e2ed4,1606744596,Shakey's International Inc.,88.76,0
2198-3392916-2,f75bd518885f5c2751e97ae966e41c1b,1621827511,Ever Supermarket,176.58,0
2198-3392916-2,075c9f30a4c698060746d6f055f71571,1602365526,Bioresearch,31.75,0
2198-3392916-2,421585ef008e40ad16493f9488c24d53,1617247357,Power Mac Center,18.96,0
2198-3392916-2,547724a2c5bcae2b46e7c895845f190f,1615653586,Ubuy Co.,32.41,0
2198-3392916-2,c016369157e5d32373c000265d683cf2,1605340991,Six Pack Chef Grocery,48.99,0
2198-3392916-2,d2cbf3a5301d7116df10078bbefbeffb,1600559981,McDonalds Corp,49.17,0
2198-3392916-2,e3d6b2ca2506ae6847bc9d0f842ae34d,1583933091,True Value,307.09,0
2198-3392916-2,ead76e0a07788cfeaa4cda9b73f37666,1607096366,L'Oreal Philippines Inc.,32.62,0
2198-3392916-2,31eead07d6da22cc9ee5eb8eddae44a3,1593187441,SB Furniture Industry Co,108.53,0
2198-3392916-2,715265f9ee1c37a4ce02100e6a4cfc5f,1602440940,West Elm,5.18,0
2198-3392916-2,720bd5d291930f01770000c9c197cb31,1604609991,FiveStar,2.28,0
2198-3392916-2,a66a2eda6874565958c60cd7e7dd099b,1632923998,West Elm,12.61,0
2198-3392916-2,afb7566fb322397ad91a9f2c6fdfeea4,1620868492,Landers,203.31,0
2198-3392916-2,dae2a8d5fec4170ebb563638b7a38e4e,1614538172,Robinsons Retail Holdings Inc,37.63,0
2198-3392916-2,0f976805f420cc04829472b34edd8d7d,1609013992,Johnson & Johnson (Philippines) Inc.,12.44,0
2198-3392916-2,12f30392d30c81729b0bd5383c6dd54e,1607779483,Unilever Philippines Inc.,81.02,0
2198-3392916-2,42eb013f9f6096f78c29bf73bfb00e62,1630867240,Unilever Philippines Inc.,169.31,0
2198-3392916-2,5379541d3348dd5a03e40f49d4cc4009,1604319063,Gold's Gym,86.02,0
2198-3392916-2,9808655c70a20d6d151b099aeb89d081,1586451878,Robinsons,7.91,0
2198-3392916-2,a63215d4793985858c8c875f5b88f015,1593197189,Cornerstone Entertainment,72.61,0
2198-3392916-2,a9180d4c94c2f78150696394431d2f84,1582209412,TV5 Network Incorporated,23.12,0
2198-3392916-2,daf7e020320c5d5736a602dd90611e64,1633277271,Dunkin Brands Group Inc,35.6,0
2198-3392916-2,3e040400cf336f700c4853b54f4b2ebc,1624662931,Debenhams,6.31,0
2198-3392916-2,535195eae99171196b3593c193c148b4,1625957595,Jollibee Foods Corporation,19.86,0
2198-3392916-2,860adf4354da76f7b36ba8c28a146284,1624623732,Toys R Us Philippines,199.83,0
2198-3392916-2,b472cee6fba0394fa5bc2172802c2131,1626164411,Travel Club,7.59,0
2198-3392916-2,dc984ea4affc9e111c2004229f9b894e,1628969801,Kidzoona,36.76,0
2198-3392916-2,f8975fb2ffea3e0c1e444bfeb0978a16,1607216570,Rustans Supermarket,209.0,0
2198-3392916-2,0b85f4129f0c51553ffc8f07750cf442,1615778477,Merkado Supermarket,206.92,0
2198-3392916-2,1d27d45e81a1c9f024bfcd11abdd12b9,1590950634,DealGrocer,89.16,0
2198-3392916-2,6071324de63f2a872a55ecef7c975253,1582355027,Puregold Price Club Inc,208.91,0
2198-3392916-2,7945e637433236abb2c4dc8761891c93,1616376998,Office Warehouse,50.96,0
2198-3392916-2,873979cd598e2cd6f9c6cb21a664dce1,1607198183,AirAsia,4.21,0
2198-3392916-2,90308b3137bc2cfcb7a11b0d1e56a0a4,1637285571,Session Groceries,64.96,0
2198-3392916-2,985305ee4da9cd567cb72cf597a726ae,1637629838,Happy Foods Group,120.27,1
2198-3392916-2,9c7cd5f53edf13b0f2cfc59a8ba3edd4,1596650360,Club Gymnastica,47.22,0
2198-3392916-2,c277ea51917c5fd5b875349439344b68,1602346352,The Moment Group,29.56,0
2198-3392916-2,c37cdfd4077ed94edabba88e9de99e6a,1603861136,S&R Membership Shopping,229.83,0
2198-3392916-2,d045373d001226404dc50667f97dd003,1590000304,Rustan's,6.18,0
2198-3392916-2,d35ae8cebcc00b059ed5c21fe9436b37,1624793537,MedStoreRx,29.96,0
2198-3392916-2,d7bd9eb1f4d29c787791c05807a12914,1608994130,Cosmetique Asia Corp.,38.46,0
2198-3392916-2,e1ef4c9e0ded22e47ff5b4e4a9947591,1592061783,Gaisano Grand Group,76.52,0
2198-3392916-2,f128f3dc8bd61f11f65409bfeda731fd,1609683080,Kimberly Clarke,181.3,0
2198-3392916-2,f9b475ada500e10d84e2b3128ce7f135,1628871990,Debenhams,41.78,0
2198-3392916-2,0cf9841ef2edb9ff7d1a2bd0626709e1,1630076303,SB Furniture Industry Co,153.79,0
2198-3392916-2,10ce1cac857693dc6ed7d4263c4010f8,1603928570,Tupperware Brands Philippines,94.71,0
2198-3392916-2,2a608368d7fb1ee5d7c9fd58d6ef9776,1635661932,Rustans Supermarket,199.45,0
2198-3392916-2,349e6a390e8610f3443b74a03bfa5356,1609714793,Bioresearch,18.92,0
2198-3392916-2,3873e6bcd72e893e3aab6acba8df27dd,1626974070,Ikea,39.19,0
2198-3392916-2,3b46440483023d8fe04ed161f72541f7,1622188372,Miniso,11.83,0
2198-3392916-2,964505493571032354c2e64c85ca531b,1615690286,Waltermart Supermarket Inc,198.43,0
2198-3392916-2,a8341fef646f628dbb5b0a16b5b4654b,1624711633,Toys R Us Philippines,13.56,0
2198-3392916-2,a98e4591023ad4213b0860f1e5e9675d,1602381442,Petron Corporation,57.61,0
2198-3392916-2,d1d6165ca5552aea002b24c41207c967,1633723142,TV5 Network Incorporated,134.74,0
2198-3392916-2,f4a48511c8edf96ba10cfcd35a792953,1614988536,Pet Warehouse,80.97,0
2198-3392916-2,196b62c59c9b66be69b7921147c173c2,1628693634,ABS-CBN Corporation,52.54,0
2198-3392916-2,3148e7abc806aef9dad6529963ceed8e,1594901101,BeautyMNL,24.87,0
2198-3392916-2,3969605f74258325c757b5d5cd2f6b28,1599296611,Shopinas,14.46,0
2198-3392916-2,44b68c287b8a0256ead192998010eac9,1600903680,Crate and Barrel,139.47,0
2198-3392916-2,4989f5185996eb43348b28343770ead4,1598350332,Miniso,127.03,0
2198-3392916-2,499b62b2017b552f6c58142ac488fc81,1597001449,Argomall,270.06,0
2198-3392916-2,54915f5f1c491bdee9fa8096284008f5,1584112552,McDonalds Corp,54.48,0
2198-3392916-2,5e25e9705e8ab261ed11b23eb04593b0,1607785955,SB Furniture Industry Co,64.05,0
2198-3392916-2,7d5b62d3c277f495c00241540082cbbb,1625921911,PetExpress,24.8,0
2198-3392916-2,99c2d6c183fff666dd53e2c8e3652a64,1595988879,Shopinas,174.01,0
2198-3392916-2,c297e524643aadbeca950e5b6b71fcaf,1595198681,Muji,29.47,0
2198-3392916-2,da29b17160a0dfd7b7302e6baa914f1b,1599333751,West Elm,52.48,0
2198-3392916-2,e1f0955d977503521f837643317cc88a,1609070883,Royal Canin Philippines,15.17,0
2198-3392916-2,f5b5ed2cf7841a17fc721ee47addff07,1628786338,Toys R Us Philippines,87.13,0
2198-3392916-2,07ab36c06b455e82209dc3f996cbc48f,1582135740,Gourdo,26.93,0
2198-3392916-2,2997ac37703852bff14bccb6f63b0750,1626402886,Unimart,197.32,0
2198-3392916-2,64e9dbe7dcb66032ba7724749ab9e889,1628093621,MetroDeal,219.76,0
2198-3392916-2,6d5c8c548092c891936748cb0d3ce9b6,1604718214,Hawk Bags,24.26,0
2198-3392916-2,98deb39786b3fab98dac7f262a7faa51,1586370184,Robinsons,8.03,0
2198-3392916-2,a9321b346b284ccade707a5f9701130d,1630762075,Human Nature,1.12,0
2198-3392916-2,ac578253da86233a73bc4bbafa05099f,1584108424,Mary Grace Cafe,38.4,0
2198-3392916-2,c759bc7529b4cfdea93c9706112bc147,1626781514,Puregold Price Club Inc,211.91,0
2198-3392916-2,f33666f9fa34e059c6ef8489e030b66f,1617476060,PetExpress,128.35,0
2198-3392916-2,1b097d9e51011eb51a067ffeb1c679c0,1611176391,The Moment Group,57.86,0
2198-3392916-2,2308a5a01f1ed87974413ae8dce64fca,1586030145,The Table Group,100.6,0
2198-3392916-2,2cd8b4ef82c109d06de7ac037f528d75,1599878116,S&R Membership Shopping,199.73,0
2198-3392916-2,4e94ce29973e11090b4413288402f24f,1588354755,PoundIt,25.73,0
2198-3392916-2,935ad1bf0a2cf32188ab8ea83a46a367,1618664048,Metro Retail Stores Group,535.98,0
2198-3392916-2,b45511afc4c586f9a4dfc4050ce105da,1592088122,Yves Rocher,78.02,0
2198-3392916-2,ba016717613b20b0d7e290b36b44c16a,1607570747,Silicon Valley,17.44,0
2198-3392916-2,bcb2c32ce5f051de7e8f40f652e194b4,1631119686,Johnson & Johnson (Philippines) Inc.,18.61,0
2198-3392916-2,ccd536a2534d8ee3f8ae56d57fe6f198,1613156625,Timezone,243.33,0
2198-3392916-2,13582f14641724d1ec24419e27d3c2af,1580609456,Homeshop,21.55,0
2198-3392916-2,1b84dbc59f5d536d5094c10d449289cd,1587938241,Muji,4.6,0
2198-3392916-2,20a3e2483add914dc5a1539bf14c055e,1584834936,Tier One Entertainment,135.73,0
2198-3392916-2,4f6ac3a7637ab13784fd38e836477f22,1587852142,Splash Corp.,59.42,0
2198-3392916-2,623913242e2b58d821c5b7d5638c0270,1612561704,Inquirer Holdings Corporation,244.72,0
2198-3392916-2,6ed7988417ec5476f31cb3f2f70dc5d8,1602128695,Bratpack,76.37,0
2198-3392916-2,73d56737dacf9f1190f4ab5c3aad787a,1599310018,Pacific Paint Philippines Inc,43.28,0
2198-3392916-2,82bc57fe911431a1f8f64e784eba783b,1625440130,Colgate-Palmolive Philippines Inc.,13.8,0
2198-3392916-2,93be3007440631a75fb89dcae81dd9d1,1617374671,Alfonso Liner,9.86,0
2198-3392916-2,ab7b51a3d8fa8be63e37ac9eccebccfa,1580471344,Unimart,196.08,0
2198-3392916-2,b52f9247f33514dea97e81054a96d323,1625344791,Rustan's,5.96,0
2198-3392916-2,c44e4cc2505f77645cc66486a854e50d,1622915879,Landmark Corp,16.2,0
2198-3392916-2,d55000fac5fdd28110fa1c4ad20cb192,1637517310,Mandaue Foam Industries Corp,40.09,0
2198-3392916-2,dc08f3d6df5ffc508bb37c92ceb621e3,1585983116,Rustans Supermarket,205.65,0
2198-3392916-2,fc5c53831d53ec6756a46c8a2897f848,1635010080,Mandaue Foam Industries Corp,39.59,0
2198-3392916-2,58f8002535d533df497891fec64165c5,1619544741,Splash Corp.,57.43,0
2198-3392916-2,6bb3af7f8d504307670b3c02f430e8ef,1593340953,All Day Supermarket,193.72,0
2198-3392916-2,81747bb7baa53119f6e9bb96d2450ed6,1621977813,Rustans,201.55,0
2198-3392916-2,cc0544863f99e534e342d031f2b6f553,1605477812,Viva Entertainment,81.22,0
2198-3392916-2,cebd1e308ce4b3fa640ad6df3077a132,1626404474,S&R Membership Shopping,177.31,0
2198-3392916-2,01ed904c13cfc50101d09b6e64bc34eb,1621370875,BeautyMNL,188.43,0
2198-3392916-2,038a755d7c76a9f1f394fddb303e511e,1581884668,Debenhams,5.94,0
2198-3392916-2,252122783476316d60befe74d9efa2ee,1590606970,SM Store,278.66,0
2198-3392916-2,3d0fd0cce45bbb8447f5b1d59eaab728,1608472098,National Bookstore,2.5,0
2198-3392916-2,401e4c56d9fc7198fe6966238498427f,1597240005,Standard Hospitality Group,23.58,0
2198-3392916-2,9dc59ae5cee111edcf595990080544ea,1608339984,Metro Retail Stores Group,228.49,0
2198-3392916-2,ae1030a4cdfecf94315aab85243d129b,1634473639,Landmark Corp,10.49,0
2198-3392916-2,be08baab16a0064ee381173b5a30e3a2,1584211957,Timezone,33.37,0
2198-3392916-2,ce88d778c5575e90144273a321d52ed0,1613753524,Toy Kingdom,23.01,0
2198-3392916-2,d67fde83a31c75aeb1017c91b608f44f,1581758173,Jetti Petroleum Inc.,55.81,0
2198-3392916-2,dfefcbf2880468a72477793cd2a7f2e8,1632503020,Rustans,22.65,0
2198-3392916-2,e4b493c837d14c73d678445e06edebc8,1583041282,S&R Membership Shopping,179.14,0
2198-3392916-2,ed63bbaf2fc2272c00e14bbadfc94b74,1632752283,SM Retail Inc,14.4,0
2198-3392916-2,20fc8ce60983da0c1d77e8043c9ee60f,1597782086,Goldilocks Bakeshop Inc,53.46,0
2198-3392916-2,3510f7adcf185341088ac7362a740060,1602327390,Pioneer Center Supermarket,185.88,0
2198-3392916-2,361e88d7cbbe97475f6b9fbbe0f8f615,1603591394,Lazada,99.59,0
2198-3392916-2,3a784e632228b7d4e522247ad0173d6e,1634875418,GoRobinsons,95.15,0
2198-3392916-2,813b7b99e64e898ccd5455823aab4426,1624727318,Shakey's International Inc.,75.3,0
2198-3392916-2,aca524157fb70d6088be05b445259457,1632948875,Avon Cosmetics Inc.,167.24,0
2198-3392916-2,b5e482f27147c1d0954f4fa62280e4ae,1613102020,Typo,3.28,0
2198-3392916-2,bd846c7fe60e14a495d5bf0a11bb39ad,1621448597,Viva Entertainment,121.81,0
2198-3392916-2,c44e1020ebe57f04f8806847fbdde0e8,1586987388,Bioresearch,89.15,0
2198-3392916-2,c6e3b23d8a5f0bad2194281d1f732bfb,1634637890,Waltermart Supermarket Inc,181.02,0
2198-3392916-2,2d77cc770e727d3e95a4805c7cd1ef06,1608859086,Toby's Sports,41.71,0
2198-3392916-2,41c158b3c9aa2f72adf1c92f1aa75478,1592751609,Standard Hospitality Group,79.12,0
2198-3392916-2,4a1ece29c44661fc09f4349f7900ae93,1593530265,Rustans,40.31,0
2198-3392916-2,6b1eabc789ebf69eaf8eb090e4260dce,1586023282,AirAsia,8.49,0
2198-3392916-2,7197e712701b1ec5ba78f15ca25d7b45,1609431087,Unilever Philippines Inc.,57.6,0
2198-3392916-2,a5a708caa4121e7dd72a15aaf1ccaa78,1622696504,Medslane,243.29,0
2198-3392916-2,c5ba5cac7438ae7541378f0aee8be8a3,1610668985,Suyen Corporation,6.27,0
2198-3392916-2,dbbd7d09d7f20e3ae4c13234bde34ec3,1625270396,Metro Retail Stores Group,4.27,0
2198-3392916-2,e0e9fca4e35d8da26461f7c91b492616,1611441755,PetExpress,37.03,0
2198-3392916-2,332d1fa0c6ecdd9bfbd417cfe5680136,1610119962,SM Retail Inc,55.06,0
2198-3392916-2,5b5bfc696fa007b6c34c5c9adfa5c002,1605565385,Robinsons Retail Holdings Inc,116.62,0
